,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,license,npm_url,npm_monthly_downloads,trending,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
190,ipymaterialui,True,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,14,maartenbreddels/ipymaterialui,ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,2018-11-23 18:33:20.000000,2021-05-29 12:29:46.000000,2019-10-29 13:53:37.000000,11.0,6.0,3.0,65.0,74.0,2019-08-09 15:57:25.000000,0.1.1,,209.0,1.0,4.0,4.0,3.0,https://pypi.org/project/ipymaterialui,84.0,,,,3.0,,,,,,jupyter-materialui,MIT,https://www.npmjs.com/package/jupyter-materialui,125.0,,,,,,,,
191,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,2018-06-18 22:07:19.000000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32.000000,14.0,7.0,6.0,54.0,191.0,2019-09-05 11:54:07.000000,0.4.0,,968.0,3.0,,,8.0,,,,,,3.0,,,,,,@jupyterlab/shortcutui,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/shortcutui,968.0,,,,,,,,
192,JupyterLab Python Files,True,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,14,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,2018-10-17 22:21:21.000000,2021-05-30 21:12:23.000000,2021-05-30 21:12:21.000000,7.0,2.0,7.0,44.0,,2020-12-16 21:20:59.000000,0.5.2,,2079.0,2.0,,,3.0,,,,,,3.0,,,,,,jupyterlab-python-file,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-python-file,2079.0,,,,,,,,
193,WrapSpawner,True,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,14,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,2016-09-21 21:48:31.000000,2021-04-13 21:03:08.000000,2021-04-13 21:03:05.000000,41.0,15.0,13.0,42.0,30.0,2021-04-13 20:56:56.000000,1.0.0,,,1.0,4.0,4.0,15.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
194,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,14,AllanChain/jupyterlab-theme-solarized-dark,jupyterlab_theme_solarized_dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,2020-04-05 12:18:48.000000,2021-05-31 01:07:38.000000,2021-05-31 01:07:38.000000,3.0,1.0,1.0,37.0,56.0,2020-12-21 09:53:24.000000,1.0.4,,4745.0,7.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,348.0,,,,1.0,,,,,,jupyterlab-theme-solarized-dark,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,4397.0,,,,,,,,
195,JWT Authenticator,True,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,14,mogthesprog/jwtauthenticator,jupyterhub-jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,2017-06-21 20:09:58.000000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15.000000,34.0,7.0,8.0,34.0,24.0,,,,264.0,,7.0,7.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,264.0,,,,2.0,,,,,,,Apache-2.0,,,,,,,,,,
196,dummyauthenticator,True,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,14,jupyterhub/dummyauthenticator,jupyterhub-dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,2016-02-14 21:57:32.000000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00.000000,15.0,5.0,2.0,26.0,7.0,,,,4937.0,,80.0,80.0,,https://pypi.org/project/jupyterhub-dummyauthenticator,4937.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
197,lgo,True,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,13,yunabe/lgo,,,https://github.com/yunabe/lgo,2017-10-05 15:29:10.000000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17.000000,102.0,22.0,53.0,2170.0,169.0,,,,,,,,9.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
198,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,13,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,2014-06-27 00:27:25.000000,2020-01-27 10:39:24.000000,2019-07-22 16:06:53.000000,98.0,35.0,53.0,547.0,86.0,2016-04-07 16:41:34.000000,0.4.1,2835.0,5981.0,1.0,,,13.0,https://pypi.org/project/bash_kernel,5936.0,,,,3.0,,,,,,,,,,,,,,,,,
199,py_d3,True,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,13,ResidentMario/py_d3,py_d3,,https://github.com/ResidentMario/py_d3,2016-08-28 03:38:28.000000,2019-03-17 04:32:12.000000,2019-03-17 04:32:05.000000,35.0,2.0,14.0,433.0,38.0,,,,636.0,,,,3.0,https://pypi.org/project/py_d3,636.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
200,Matlab Kernel,True,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,13,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000000,2020-11-09 20:41:50.000000,2020-11-09 20:41:43.000000,71.0,23.0,99.0,385.0,210.0,2017-10-17 21:39:32.000000,0.15.0,,952.0,1.0,,,17.0,https://pypi.org/project/matlab_kernel,952.0,,,,3.0,,,,,,,,,,,,,,,,,
201,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,13,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,2018-12-18 10:10:58.000000,2021-05-09 14:55:13.000000,2021-05-09 14:55:12.000000,58.0,38.0,37.0,250.0,279.0,,,,,,,,17.0,,,,,,3.0,,,,,,,MIT,,,,,,,,,,
202,JupyterLab Voyager,True,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,13,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,2017-08-26 15:50:13.000000,2021-05-29 03:40:07.000000,2019-08-14 17:21:34.000000,29.0,40.0,20.0,250.0,87.0,,,,70.0,,,,6.0,,,,,,3.0,,,,,,jupyterlab_voyager,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab_voyager,70.0,,,,,,,,
203,testbook,True,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,13,nteract/testbook,,,https://github.com/nteract/testbook,2020-02-26 19:43:22.000000,2021-06-02 19:59:23.000000,2021-06-02 19:59:14.000000,24.0,31.0,43.0,230.0,,,,,,,42.0,42.0,13.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
204,pynb,True,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,elehcimd/pynb,,,https://github.com/elehcimd/pynb,2017-11-14 11:13:22.000000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10.000000,5.0,,8.0,230.0,154.0,,,,,,11.0,11.0,8.0,,,,,,3.0,,,,,,,MIT,,,,,,,,,,
205,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,13,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-06-01 15:41:40.000000,2021-05-21 21:22:34.000000,14.0,2.0,17.0,140.0,25.0,,,,6190.0,,,,8.0,,,,,,3.0,,,,,,jupyterlab-execute-time,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-execute-time,6190.0,,,,,,,,
206,nbgallery,True,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,13,nbgallery/nbgallery,,,https://github.com/nbgallery/nbgallery,2017-01-10 19:18:40.000000,2021-06-02 13:04:11.176877,2021-04-15 15:57:28.000000,21.0,77.0,225.0,139.0,,,,,1821.0,,,,18.0,,,,,,3.0,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2021-06-02 13:04:11.176877,3.0,96518.0,,MIT,,,,,,,,,,
207,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,13,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-05-31 18:50:59.000000,2021-05-31 07:31:08.000000,18.0,20.0,43.0,131.0,,2021-05-31 19:23:51.000000,0.2.2,,118.0,23.0,1.0,1.0,6.0,https://pypi.org/project/jupyterlab-classic,118.0,,,,3.0,,,,,,,BSD-3-Clause,,,1.0,,,jupyterlab/retrolab,,,,
208,Collapsible Headings,True,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,13,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,2019-07-29 01:45:30.000000,2021-05-26 23:42:50.000000,2021-05-22 01:41:35.000000,5.0,8.0,19.0,128.0,98.0,,,,5641.0,,,,6.0,,,,,,3.0,,,,,,@aquirdturtle/collapsible_headings,BSD-3-Clause,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,5641.0,,,,,,,,
209,cdsdashboards,True,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,13,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,2020-04-28 13:51:31.000000,2021-05-26 14:08:53.213000,2021-05-26 12:00:28.000000,19.0,19.0,44.0,108.0,417.0,,,,1207.0,18.0,,,9.0,https://pypi.org/project/cdsdashboards,382.0,https://anaconda.org/conda-forge/cdsdashboards,2021-05-26 14:08:53.213000,9080.0,3.0,,,,,,,,,,,,,,,,,
210,JupyterLab Autoversion,True,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,13,timkpaine/jupyterlab_autoversion,jupyterlab_autoversion,,https://github.com/timkpaine/jupyterlab_autoversion,2018-08-23 23:49:52.000000,2021-05-28 23:48:11.000000,2021-05-28 23:48:10.000000,5.0,5.0,23.0,52.0,,2021-01-01 04:15:38.000000,0.3.0,,146.0,7.0,,,4.0,https://pypi.org/project/jupyterlab_autoversion,68.0,,,,3.0,,,,,,jupyterlab_autoversion,Apache-2.0,https://www.npmjs.com/package/jupyterlab_autoversion,78.0,,,,,,,,
211,jupyterlab-sparkmonitor,True,JupyterLab extension that enables monitoring launched..,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,itsjafer/jupyterlab-sparkmonitor,jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,2020-03-12 20:59:01.000000,2021-06-02 17:04:51.000000,2021-06-02 17:04:51.000000,12.0,6.0,5.0,51.0,259.0,,,,742.0,,,,8.0,https://pypi.org/project/jupyterlab-sparkmonitor,177.0,,,,3.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,174.0,jupyterlab_sparkmonitor,Apache-2.0,https://www.npmjs.com/package/jupyterlab_sparkmonitor,554.0,,,,,,,,
212,SSH Kernel,True,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,13,NII-cloud-operation/sshkernel,sshkernel,,https://github.com/NII-cloud-operation/sshkernel,2019-02-12 02:46:14.000000,2020-09-28 08:55:33.000000,2020-09-28 08:54:04.000000,8.0,1.0,6.0,44.0,394.0,,,,159.0,,5.0,5.0,4.0,https://pypi.org/project/sshkernel,159.0,,,,3.0,,,,,,,BSD-3-Clause,,,1.0,,,,,,,
213,Null Authenticator,True,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,jupyterhub/nullauthenticator,nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,2017-08-30 09:12:22.000000,2021-02-09 00:11:20.000000,2021-02-09 00:11:20.000000,8.0,1.0,,6.0,16.0,,,,3515.0,,62.0,62.0,5.0,https://pypi.org/project/nullauthenticator,3515.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
214,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,12,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000000,2021-06-01 13:59:33.000000,2021-06-01 13:59:19.000000,52.0,11.0,6.0,554.0,,,,,,,3.0,3.0,4.0,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
215,jupyter-flex,True,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,12,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,2019-12-13 20:19:40.000000,2021-05-04 02:55:01.000000,2021-05-04 02:55:01.000000,26.0,5.0,28.0,181.0,,,,,,,23.0,23.0,2.0,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
216,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,12,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,2019-09-24 17:44:10.000000,2021-06-03 00:41:17.000000,2021-06-02 23:06:04.000000,21.0,13.0,32.0,95.0,,,,,271.0,,,,8.0,https://pypi.org/project/jupyter-fs,271.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
217,Neon Theme,True,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,12,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,2019-09-27 14:29:10.000000,2021-03-07 04:41:08.000000,2021-03-07 04:40:47.000000,5.0,1.0,10.0,92.0,43.0,,,,1195.0,,1.0,1.0,3.0,,,,,,2.0,,,,,,@yeebc/jupyterlab_neon_theme,BSD-3-Clause,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,1195.0,,,,,,,,
218,JupyterLab Commenting,True,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,12,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,2019-01-03 21:55:33.000000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37.000000,21.0,24.0,10.0,80.0,332.0,,,,123.0,,,,10.0,,,,,,3.0,,,,,,@jupyterlab/commenting-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/commenting-extension,123.0,,,,,,,,
219,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,12,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,2019-11-15 19:52:12.000000,2021-05-31 01:13:40.000000,2021-04-25 11:21:26.000000,2.0,10.0,13.0,63.0,,2021-01-12 20:40:35.000000,0.4.1,,394.0,8.0,,,2.0,https://pypi.org/project/ipylab,128.0,https://anaconda.org/conda-forge/ipylab,2021-01-12 20:58:22.772000,5072.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
220,nbcelltests,True,Cell-by-cell testing for production Jupyter notebooks in..,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,12,jpmorganchase/nbcelltests,nbcelltests,,https://github.com/jpmorganchase/nbcelltests,2018-08-23 23:51:41.000000,2021-05-27 00:09:05.000000,2021-05-27 00:09:02.000000,17.0,30.0,82.0,60.0,,2020-10-05 14:23:28.000000,0.2.3,,102.0,11.0,,,7.0,https://pypi.org/project/nbcelltests,33.0,,,,3.0,,,,,,jupyterlab_celltests,Apache-2.0,https://www.npmjs.com/package/jupyterlab_celltests,69.0,,,,,,,,
221,Jupyter Helpers,True,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,12,krassowski/jupyter-helpers,jupyter_helpers,,https://github.com/krassowski/jupyter-helpers,2019-03-17 22:11:35.000000,2021-02-10 16:36:22.000000,2021-02-10 16:32:34.000000,3.0,3.0,2.0,41.0,26.0,2021-02-10 16:36:22.000000,0.2.3-2,,122.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,122.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
222,jupyterlab_commands,True,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,12,timkpaine/jupyterlab_commands,,,https://github.com/timkpaine/jupyterlab_commands,2018-08-01 15:55:08.000000,2021-02-01 03:36:53.000000,2021-01-31 22:57:48.000000,5.0,2.0,19.0,33.0,,2021-01-03 13:27:37.000000,0.3.0,,,9.0,3.0,3.0,,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
223,Horizon Theme,True,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,12,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,2019-06-07 08:46:59.000000,2021-04-11 16:56:00.000000,2021-04-11 16:55:54.000000,1.0,,4.0,30.0,25.0,,,,2890.0,,,,,,,,,,2.0,,,,,,@mohirio/jupyterlab-horizon-theme,BSD-3-Clause,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2890.0,,,,,,,,
224,SAML Authenticator,True,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,12,HewlettPackard/jupyterhub-samlauthenticator,jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,2019-04-17 21:34:09.000000,2020-11-06 21:11:50.000000,2020-07-13 15:54:47.000000,14.0,12.0,13.0,28.0,111.0,2020-07-13 15:56:30.000000,samlauthenticator-0.0.9,11.0,296.0,3.0,,,6.0,https://pypi.org/project/jupyterhub-samlauthenticator,296.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
225,pick,True,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,12,nteract/pick,pick,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2020-11-09 20:50:58.000000,2020-11-04 01:10:24.000000,6.0,4.0,5.0,24.0,,,,,41048.0,,,,5.0,https://pypi.org/project/pick,41048.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
226,Kernel Management,True,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,12,takluyver/jupyter_kernel_mgmt,jupyter-kernel-mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,2018-04-01 20:06:08.000000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34.000000,7.0,10.0,14.0,12.0,1783.0,2020-01-15 19:12:57.000000,0.5.1,12.0,35.0,3.0,,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,35.0,,,,3.0,,,,,,,,,,,,,,,,,
227,jupyter-nbrequirements,True,Dependency management and optimization in Jupyter..,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,12,thoth-station/jupyter-nbrequirements,,,https://github.com/thoth-station/jupyter-nbrequirements,2019-06-25 06:48:06.000000,2021-06-02 06:05:37.000000,2021-05-19 03:31:26.000000,5.0,8.0,21.0,11.0,342.0,2019-12-09 18:41:20.000000,0.5.0,,,3.0,,,12.0,,,,,,3.0,,,,,,,MIT,,,,,,,,,,
228,jupyter2slides,True,Cloud Native Presentation Slides with Jupyter Notebook +..,https://github.com/datitran/jupyter2slides,,notebook-tools,11,datitran/jupyter2slides,,,https://github.com/datitran/jupyter2slides,2016-07-26 12:38:17.000000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22.000000,164.0,10.0,4.0,766.0,11.0,,,,,,,,,,,,,,3.0,,,,,,,MIT,,,,,,,,,,
229,ICSharp,True,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,11,zabirauf/icsharp,,,https://github.com/zabirauf/icsharp,2014-09-22 07:57:50.000000,2018-09-23 04:19:46.000000,2018-09-23 04:19:45.000000,60.0,33.0,13.0,264.0,45.0,,,,,,,,10.0,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
230,SQLCell,True,"SQLCell is a magic function for the Jupyter Notebook that executes raw,..",https://github.com/tmthyjames/SQLCell,,magic,11,tmthyjames/SQLCell,sqlcell,,https://github.com/tmthyjames/SQLCell,2016-08-15 01:54:46.000000,2021-03-29 20:00:57.000000,2020-10-06 02:14:24.000000,9.0,60.0,24.0,145.0,310.0,,,,24.0,,1.0,1.0,14.0,https://pypi.org/project/sqlcell,24.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
231,Jupyter DataTables,True,Jupyter Notebook extension leveraging pandas DataFrames..,https://github.com/CermakM/jupyter-datatables,,widgets,11,CermakM/jupyter-datatables,jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,2019-03-28 20:55:12.000000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07.000000,13.0,13.0,15.0,130.0,147.0,,,,396.0,,,,4.0,https://pypi.org/project/jupyter-datatables,396.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
232,xeus-sqlite,True,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,11,jupyter-xeus/xeus-sqlite,,,https://github.com/jupyter-xeus/xeus-sqlite,2020-03-11 11:24:36.000000,2021-04-13 21:26:27.000000,2021-04-13 21:26:23.000000,19.0,16.0,20.0,118.0,252.0,,,,,,,,11.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
233,jnotebook-reader,True,An awesome viewer to browse and render Jupyter..,https://github.com/line/jnotebook_reader,,notebook-sharing,11,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,2020-10-30 02:50:59.000000,2021-02-10 02:34:20.000000,2021-02-10 02:29:57.000000,11.0,,1.0,77.0,12.0,2021-02-10 02:34:21.000000,1.0.2,,,3.0,,,4.0,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
234,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,11,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,2018-04-20 16:11:58.000000,2021-05-31 09:09:48.000000,2021-05-31 09:09:38.000000,6.0,2.0,11.0,57.0,85.0,,,,452.0,,3.0,3.0,4.0,,,,,,3.0,,,,,,jupyterlab-kernelspy,,https://www.npmjs.com/package/jupyterlab-kernelspy,452.0,,,,,,,,
235,JupyterLab Email,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,11,timkpaine/jupyterlab_email,jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-01-31 22:58:03.000000,2021-01-31 22:57:59.000000,2.0,5.0,30.0,48.0,,2020-06-25 16:29:14.000000,0.2.3,,909.0,12.0,,,,https://pypi.org/project/jupyterlab_email,32.0,,,,3.0,,,,,,jupyterlab_email,Apache-2.0,https://www.npmjs.com/package/jupyterlab_email,877.0,,,,,,,,
236,JupyterLab Flake8,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,11,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-01-31 22:58:03.000000,2021-01-31 22:57:59.000000,2.0,5.0,30.0,48.0,,2020-06-25 16:29:14.000000,0.2.3,,539.0,12.0,,,,,,,,,3.0,,,,,,jupyterlab-flake8,Apache-2.0,https://www.npmjs.com/package/jupyterlab-flake8,539.0,,,,,,,,
237,naas,True,"Schedule notebooks, run them like APIs, expose securely your assets:..",https://github.com/jupyter-naas/naas,,notebook-tools,11,jupyter-naas/naas,naas,,https://github.com/jupyter-naas/naas,2020-09-20 17:09:00.000000,2021-06-02 21:44:19.000000,2021-06-02 21:44:14.000000,5.0,23.0,8.0,47.0,,,,,2756.0,,1.0,1.0,10.0,https://pypi.org/project/naas,2756.0,,,,3.0,,,,,,,AGPL-3.0,,,,,,,,,,
238,KnowledgeLab,True,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,11,timkpaine/knowledgelab,knowledgelab,,https://github.com/timkpaine/knowledgelab,2017-10-18 01:10:58.000000,2021-05-29 13:47:36.000000,2021-05-29 13:47:32.000000,6.0,3.0,23.0,41.0,101.0,,,,30.0,1.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,14.0,,,,3.0,,,,,,knowledgelab,Apache-2.0,https://www.npmjs.com/package/knowledgelab,16.0,,,,,,,,
239,perfume,True,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,11,leifwalsh/perfume,perfume-bench,,https://github.com/leifwalsh/perfume,2017-07-10 14:34:03.000000,2021-05-31 17:40:08.000000,2020-10-31 19:46:42.000000,3.0,2.0,4.0,31.0,196.0,2018-05-20 05:09:14.000000,0.1.6,,41.0,1.0,,,3.0,https://pypi.org/project/perfume-bench,41.0,,,,3.0,,,,,,,,,,,,,,,,,
240,Remote User Auth,True,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,11,cwaldbieser/jhub_remote_user_authenticator,jhub_remote_user_authenticator,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,2015-11-04 03:17:18.000000,2020-04-02 12:59:46.000000,2019-04-16 20:10:44.000000,26.0,7.0,8.0,28.0,27.0,,,,530.0,,,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,530.0,,,,3.0,,,,,,,GPL-3.0,,,,,,,,,,
241,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/Yomguithereal/ipysigma,,widgets,11,Yomguithereal/ipysigma,ipysigma,,https://github.com/Yomguithereal/ipysigma,2018-06-25 20:03:21.000000,2021-05-07 11:44:55.000000,2020-06-30 13:07:41.000000,3.0,2.0,2.0,27.0,39.0,,,,92.0,,,,3.0,https://pypi.org/project/ipysigma,69.0,,,,3.0,,,,,,ipysigma,MIT,https://www.npmjs.com/package/ipysigma,23.0,,,,,,,,
242,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,11,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000000,2021-06-02 21:07:22.000000,2021-06-02 16:22:07.000000,22.0,184.0,129.0,20.0,,,,,271.0,,,,19.0,https://pypi.org/project/jdaviz,271.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
