,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
189,Collapsible Headings,True,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,13,,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,2019-07-29 01:45:30.000000,2021-08-31 21:50:05.000000,2021-05-22 01:41:35.000000,7.0,7.0,22.0,155.0,98.0,,,,2422.0,,,,6.0,,,,,,,,,,3.0,BSD-3-Clause,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2422.0,,,,,,,
190,nbgallery,True,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,13,,nbgallery/nbgallery,,nbgallery/nbgallery,https://github.com/nbgallery/nbgallery,2017-01-10 19:18:40.000000,2021-11-22 17:47:46.000000,2021-11-12 14:14:00.000000,21.0,84.0,257.0,140.0,,,,,2136.0,,,,18.0,,,,,,https://hub.docker.com/r/nbgallery/nbgallery,2021-11-12 15:25:19.912128,3.0,126047.0,3.0,MIT,,,,,,,,,,,
191,JupyterLab Commenting,True,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,13,,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,2019-01-03 21:55:33.000000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37.000000,22.0,24.0,10.0,86.0,332.0,,,,163.0,,,,10.0,,,,,,,,,,3.0,BSD-3-Clause,,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,163.0,,,,,,,
192,JupyterLab HDF5,True,Open and explore HDF5 files in JupyterLab. Can handle very..,https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,13,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,,https://github.com/jupyterlab/jupyterlab-hdf5,2018-10-02 18:20:20.000000,2021-10-25 07:48:27.000000,2021-10-22 09:21:12.000000,16.0,9.0,33.0,81.0,329.0,,,,534.0,,,,6.0,https://pypi.org/project/jupyterlab_hdf,,,,,,,,,3.0,BSD-3-Clause,,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,534.0,,,,,,,
193,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,13,nbzip,data-8/nbzip,,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,15.0,9.0,5.0,74.0,43.0,,,,,,239.0,239.0,6.0,https://pypi.org/project/nbzip,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
194,jupyterlab-sparkmonitor,True,JupyterLab extension that enables monitoring launched..,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,itsjafer/sparkmonitor,https://github.com/itsjafer/jupyterlab-sparkmonitor,2020-03-12 20:59:01.000000,2021-11-15 17:51:03.000000,2021-08-04 16:49:43.000000,14.0,7.0,8.0,64.0,269.0,,,,413.0,,,,9.0,https://pypi.org/project/jupyterlab-sparkmonitor,292.0,,,,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,238.0,3.0,Apache-2.0,,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,110.0,,,,,,,
195,nbcelltests,True,Cell-by-cell testing for production Jupyter notebooks in..,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,13,nbcelltests,jpmorganchase/nbcelltests,,,https://github.com/jpmorganchase/nbcelltests,2018-08-23 23:51:41.000000,2021-11-29 04:50:12.000000,2021-11-29 04:50:11.000000,16.0,30.0,83.0,60.0,,2020-10-05 14:23:28.000000,0.2.3,,170.0,11.0,,,7.0,https://pypi.org/project/nbcelltests,79.0,,,,,,,,3.0,Apache-2.0,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,91.0,,,,,,,
196,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,13,altair_viewer,altair-viz/altair_viewer,,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000000,2021-11-06 14:17:50.000000,2021-11-06 14:17:25.000000,7.0,2.0,4.0,49.0,112.0,2021-11-06 14:18:45.000000,0.4.0,,,3.0,,,3.0,https://pypi.org/project/altair_viewer,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
197,JupyterLab Python Files,True,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,13,,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,2018-10-17 22:21:21.000000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51.000000,7.0,1.0,8.0,48.0,,2021-06-23 21:13:28.000000,0.5.5,76.0,2872.0,5.0,,,4.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,2866.0,,,,,,,
198,JWT Authenticator,True,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,jupyterhub-jwtauthenticator,mogthesprog/jwtauthenticator,,,https://github.com/mogthesprog/jwtauthenticator,2017-06-21 20:09:58.000000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15.000000,36.0,9.0,8.0,37.0,24.0,,,,261.0,,8.0,8.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,261.0,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
199,jupyterlab_commands,True,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,13,,timkpaine/jupyterlab_commands,,,https://github.com/timkpaine/jupyterlab_commands,2018-08-01 15:55:08.000000,2021-11-30 12:58:55.000000,2021-11-30 12:58:55.000000,6.0,1.0,22.0,36.0,,2021-11-30 04:16:09.000000,0.3.2,,,11.0,3.0,3.0,,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
200,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,13,jdaviz,spacetelescope/jdaviz,,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000000,2021-12-02 14:18:46.000000,2021-12-01 21:14:35.000000,25.0,216.0,252.0,32.0,,2021-09-17 14:57:38.000000,2.0.0,,,1.0,,,23.0,https://pypi.org/project/jdaviz,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
201,Null Authenticator,True,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,nullauthenticator,jupyterhub/nullauthenticator,,,https://github.com/jupyterhub/nullauthenticator,2017-08-30 09:12:22.000000,2021-09-23 19:47:08.000000,2021-02-09 00:11:20.000000,10.0,1.0,,7.0,16.0,,,,2217.0,,69.0,69.0,5.0,https://pypi.org/project/nullauthenticator,2217.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
202,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,12,treon,ReviewNB/treon,,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,18.0,2.0,9.0,273.0,56.0,,,,,,35.0,35.0,4.0,https://pypi.org/project/treon,,,,,,,,,3.0,MIT,,,,,,,,,,,
203,JupyterLab Voyager,True,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,12,,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,2017-08-26 15:50:13.000000,2021-08-10 22:48:31.000000,2019-08-14 17:21:34.000000,32.0,40.0,20.0,264.0,87.0,,,,88.0,,,,6.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,88.0,,,,,,,
204,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,12,ipytest,chmp/ipytest,,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-07-28 17:52:52.000000,2021-07-28 17:34:15.000000,18.0,2.0,41.0,176.0,,,,,,,127.0,127.0,4.0,https://pypi.org/project/ipytest,,,,,,,,,3.0,MIT,,,,,,,,,,,
205,jupyter-manim,True,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,12,,krassowski/jupyter-manim,,,https://github.com/krassowski/jupyter-manim,2019-05-22 14:18:39.000000,2021-11-05 23:41:24.000000,2021-02-05 05:42:04.000000,10.0,5.0,17.0,159.0,38.0,2020-04-12 11:15:09.000000,1.3,,,6.0,,,4.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
206,nbmake-action,True,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,12,,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40.000000,6.0,,24.0,153.0,731.0,2020-12-11 15:26:11.000000,0.2.1,,,5.0,,,2.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
207,naas,True,"Schedule notebooks, run them like APIs, expose securely your assets:..",https://github.com/jupyter-naas/naas,,notebook-tools,12,naas,jupyter-naas/naas,,,https://github.com/jupyter-naas/naas,2020-09-20 17:09:00.000000,2021-12-01 10:16:03.000000,2021-12-01 10:15:39.000000,11.0,77.0,38.0,136.0,,,,,7277.0,,3.0,3.0,13.0,https://pypi.org/project/naas,7277.0,,,,,,,,3.0,AGPL-3.0,4.0,,,,,,,,,,
208,Neon Theme,True,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,12,,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,2019-09-27 14:29:10.000000,2021-03-07 04:41:08.000000,2021-03-07 04:40:47.000000,5.0,2.0,10.0,107.0,43.0,,,,1392.0,,1.0,1.0,3.0,,,,,,,,,,2.0,BSD-3-Clause,,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,1392.0,,,,,,,
209,ipymaterialui,True,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,12,ipymaterialui,maartenbreddels/ipymaterialui,,,https://github.com/maartenbreddels/ipymaterialui,2018-11-23 18:33:20.000000,2021-08-10 20:43:17.000000,2019-10-29 13:53:37.000000,13.0,7.0,3.0,74.0,74.0,2019-08-09 15:57:25.000000,0.1.1,,87.0,1.0,4.0,4.0,3.0,https://pypi.org/project/ipymaterialui,,,,,,,,,3.0,MIT,,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,87.0,,,,,,,
210,JupyterLab Autoversion,True,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,12,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,,,https://github.com/timkpaine/jupyterlab_autoversion,2018-08-23 23:49:52.000000,2021-11-29 04:42:33.000000,2021-11-29 04:42:32.000000,5.0,5.0,24.0,57.0,,2021-01-01 04:15:38.000000,0.3.0,,79.0,7.0,,,4.0,https://pypi.org/project/jupyterlab_autoversion,36.0,,,,,,,,3.0,Apache-2.0,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,43.0,,,,,,,
211,JupyterLab Email,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,12,jupyterlab_email,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-11-29 04:37:03.000000,2021-11-29 04:37:02.000000,2.0,6.0,30.0,51.0,,2020-06-25 16:29:14.000000,0.2.3,,530.0,12.0,,,,https://pypi.org/project/jupyterlab_email,49.0,,,,,,,,3.0,Apache-2.0,,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,481.0,,,,,,,
212,JupyterLab Flake8,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,12,,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-11-29 04:37:03.000000,2021-11-29 04:37:02.000000,2.0,6.0,30.0,51.0,,2020-06-25 16:29:14.000000,0.2.3,,344.0,12.0,,,,,,,,,,,,,3.0,Apache-2.0,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,344.0,,,,,,,
213,WrapSpawner,True,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,12,,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,2016-09-21 21:48:31.000000,2021-07-07 15:51:44.000000,2021-07-07 15:51:44.000000,42.0,15.0,13.0,49.0,31.0,2021-04-13 20:56:56.000000,1.0.0,,,1.0,5.0,5.0,16.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
214,pick,True,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,12,pick,nteract/pick,,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24.000000,7.0,4.0,5.0,28.0,,,,,29733.0,,,,5.0,https://pypi.org/project/pick,29733.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
215,jupyter-nbrequirements,True,Dependency management and optimization in Jupyter..,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,12,,thoth-station/jupyter-nbrequirements,,,https://github.com/thoth-station/jupyter-nbrequirements,2019-06-25 06:48:06.000000,2021-10-21 06:25:30.000000,2021-10-21 06:25:29.000000,4.0,2.0,30.0,14.0,348.0,2019-12-09 18:41:20.000000,0.5.0,,,3.0,,,12.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
216,jupyter2slides,True,Cloud Native Presentation Slides with Jupyter Notebook +..,https://github.com/datitran/jupyter2slides,,notebook-tools,11,,datitran/jupyter2slides,,,https://github.com/datitran/jupyter2slides,2016-07-26 12:38:17.000000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22.000000,164.0,11.0,4.0,769.0,11.0,,,,,,,,,,,,,,,,,,3.0,MIT,,,,,,,,,,,
217,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,11,bash_kernel,takluyver/bash_kernel,,,https://github.com/takluyver/bash_kernel,2014-06-27 00:27:25.000000,2020-01-27 10:39:24.000000,2019-07-22 16:06:53.000000,99.0,37.0,53.0,564.0,86.0,2016-04-07 16:41:34.000000,0.4.1,2838.0,41.0,1.0,,,13.0,https://pypi.org/project/bash_kernel,,,,,,,,,3.0,,,,,,,,,,,,
218,py_d3,True,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,11,py_d3,ResidentMario/py_d3,,,https://github.com/ResidentMario/py_d3,2016-08-28 03:38:28.000000,2019-03-17 04:32:12.000000,2019-03-17 04:32:05.000000,36.0,2.0,14.0,436.0,38.0,,,,,,,,3.0,https://pypi.org/project/py_d3,,,,,,,,,3.0,MIT,,,,,,,,,,,
219,ICSharp,True,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,11,,zabirauf/icsharp,,,https://github.com/zabirauf/icsharp,2014-09-22 07:57:50.000000,2018-09-23 04:19:46.000000,2018-09-23 04:19:45.000000,59.0,33.0,13.0,262.0,45.0,,,,,,,,10.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
220,jupyter-flex,True,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,11,,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,2019-12-13 20:19:40.000000,2021-11-30 00:23:28.000000,2021-11-30 00:23:22.000000,39.0,6.0,41.0,228.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
221,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,11,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,,,https://github.com/googlecolab/jupyter_http_over_ws,2018-03-26 22:52:45.000000,2021-08-30 21:48:26.000000,2021-08-30 21:48:24.000000,34.0,18.0,7.0,201.0,29.0,,,,,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
222,Material Darker Theme,True,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,11,,oriolmirosa/jupyterlab_materialdarker,,,https://github.com/oriolmirosa/jupyterlab_materialdarker,2018-03-07 23:24:13.000000,2021-08-31 15:09:16.000000,2021-08-31 15:09:09.000000,14.0,2.0,14.0,126.0,49.0,,,,1061.0,,4.0,4.0,2.0,,,,,,,,,,2.0,BSD-3-Clause,,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,1061.0,,,,,,,
223,xeus-sqlite,True,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,11,,jupyter-xeus/xeus-sqlite,,,https://github.com/jupyter-xeus/xeus-sqlite,2020-03-11 11:24:36.000000,2021-10-06 10:03:52.000000,2021-10-06 10:03:19.000000,20.0,11.0,28.0,125.0,266.0,,,,,,,,12.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
224,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,11,jupyter-fs,jpmorganchase/jupyter-fs,,,https://github.com/jpmorganchase/jupyter-fs,2019-09-24 17:44:10.000000,2021-11-29 04:50:28.000000,2021-11-29 04:50:28.000000,21.0,13.0,36.0,104.0,,,,,144.0,,,,8.0,https://pypi.org/project/jupyter-fs,144.0,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
225,Horizon Theme,True,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,11,,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,2019-06-07 08:46:59.000000,2021-06-20 08:20:16.000000,2021-04-11 16:55:54.000000,1.0,1.0,4.0,43.0,25.0,,,,2458.0,,,,,,,,,,,,,,2.0,BSD-3-Clause,,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2458.0,,,,,,,
226,SQLCell,True,"SQLCell is a magic function for the Jupyter Notebook that executes raw,..",https://github.com/tmthyjames/SQLCell,,magic,10,sqlcell,tmthyjames/SQLCell,,,https://github.com/tmthyjames/SQLCell,2016-08-15 01:54:46.000000,2021-08-23 20:09:58.000000,2020-10-06 02:14:24.000000,9.0,60.0,24.0,144.0,310.0,,,,,,1.0,1.0,14.0,https://pypi.org/project/sqlcell,,,,,,,,,3.0,MIT,,,,,,,,,,,
227,ipyexperiments,True,jupyter/ipython experiment containers for GPU and general..,https://github.com/stas00/ipyexperiments,,notebook-tools,10,ipyexperiments,stas00/ipyexperiments,,,https://github.com/stas00/ipyexperiments,2018-11-15 01:19:40.000000,2021-09-16 21:08:52.000000,2021-09-16 21:08:49.000000,10.0,,4.0,142.0,197.0,,,,96.0,,5.0,5.0,3.0,https://pypi.org/project/ipyexperiments,96.0,,,,,,,,3.0,,,,,,,,,,,,
228,jupyterlab-flake8,True,Jupyterlab python linter for notebooks and text files..,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,10,,mlshapiro/jupyterlab-flake8,,,https://github.com/mlshapiro/jupyterlab-flake8,2018-04-11 16:16:59.000000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07.000000,9.0,4.0,33.0,104.0,,,,,344.0,,,,5.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,344.0,,,,,,,
229,jnotebook-reader,True,An awesome viewer to browse and render Jupyter..,https://github.com/line/jnotebook_reader,,notebook-sharing,10,,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,2020-10-30 02:50:59.000000,2021-09-08 19:36:55.000000,2021-02-10 02:29:57.000000,13.0,1.0,1.0,91.0,12.0,2021-02-10 02:34:21.000000,1.0.2,,,3.0,,,4.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
230,jupyterlab-gitplus,True,JupyterLab extension to create GitHub commits & pull..,https://github.com/ReviewNB/jupyterlab-gitplus,,lab-extensions,10,jupyterlab_gitplus,ReviewNB/jupyterlab-gitplus,,,https://github.com/ReviewNB/jupyterlab-gitplus,2020-03-05 13:43:58.000000,2021-10-06 13:08:11.000000,2021-08-06 07:04:12.000000,8.0,2.0,8.0,89.0,112.0,,,,172.0,,,,2.0,https://pypi.org/project/jupyterlab_gitplus,80.0,,,,,,,,3.0,AGPL-3.0,,@reviewnb/jupyterlab_gitplus,https://www.npmjs.com/package/@reviewnb/jupyterlab_gitplus,92.0,,,,,,,
231,KnowledgeLab,True,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,10,knowledgelab,timkpaine/knowledgelab,,,https://github.com/timkpaine/knowledgelab,2017-10-18 01:10:58.000000,2021-11-29 03:00:31.000000,2021-11-29 03:00:31.000000,6.0,3.0,24.0,44.0,113.0,,,,13.0,1.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,6.0,,,,,,,,3.0,Apache-2.0,,knowledgelab,https://www.npmjs.com/package/knowledgelab,7.0,,,,,,,
232,Jupyter Helpers,True,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,10,jupyter_helpers,krassowski/jupyter-helpers,,,https://github.com/krassowski/jupyter-helpers,2019-03-17 22:11:35.000000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57.000000,3.0,3.0,2.0,40.0,27.0,2021-02-10 16:36:22.000000,0.2.3-2,,,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,,,,,,,,,3.0,MIT,,,,,,,,,,,
233,perfume,True,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,10,perfume-bench,leifwalsh/perfume,,,https://github.com/leifwalsh/perfume,2017-07-10 14:34:03.000000,2021-11-29 17:50:08.000000,2020-10-31 19:46:42.000000,3.0,2.0,4.0,33.0,196.0,2018-05-20 05:09:14.000000,0.1.6,,,1.0,,,3.0,https://pypi.org/project/perfume-bench,,,,,,,,,3.0,,,,,,,,,,,,
234,FargateSpawner,True,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,10,fargatespawner,uktrade/fargatespawner,,,https://github.com/uktrade/fargatespawner,2018-09-12 14:06:22.000000,2020-06-28 13:26:04.000000,2020-06-28 13:25:54.000000,18.0,5.0,4.0,29.0,59.0,,,,98.0,,1.0,1.0,3.0,https://pypi.org/project/fargatespawner,98.0,,,,,,,,3.0,MIT,,,,,,,,,,,
235,SAML Authenticator,True,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,10,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,2019-04-17 21:34:09.000000,2021-08-25 23:29:03.000000,2021-08-25 15:02:59.000000,16.0,14.0,14.0,29.0,112.0,2020-07-13 15:56:30.000000,samlauthenticator-0.0.9,13.0,0.0,3.0,,,6.0,https://pypi.org/project/jupyterhub-samlauthenticator,,,,,,,,,3.0,MIT,,,,,,,,,,,
236,Kernel Management,True,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,10,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,,https://github.com/takluyver/jupyter_kernel_mgmt,2018-04-01 20:06:08.000000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34.000000,7.0,10.0,14.0,13.0,1783.0,2020-01-15 19:12:57.000000,0.5.1,17.0,0.0,3.0,,,,https://pypi.org/project/jupyter-kernel-mgmt,,,,,,,,,3.0,,,,,,,,,,,,
237,remote_ikernel,True,"All your Jupyter kernels, on all your machines, in one place.",https://github.com/tdaff/remote_ikernel,,kernels,10,remote_ikernel,tdaff/remote_ikernel,,,https://github.com/tdaff/remote_ikernel,2017-07-11 14:29:42.000000,2020-11-08 22:41:49.000000,2020-11-08 22:02:16.000000,8.0,8.0,18.0,7.0,78.0,,,,251.0,,,,7.0,https://pypi.org/project/remote_ikernel,251.0,,,,,,,,3.0,BSD-2-Clause,,,,,,,,,,,tdaff/remote_ikernel
238,JupyterLab Spark,True,Spark Application UI extension for JupyterLab.,https://github.com/manuzhang/jupyterlab_spark,,lab-extensions,10,,manuzhang/jupyterlab_spark,,,https://github.com/manuzhang/jupyterlab_spark,2019-04-20 06:31:59.000000,2021-09-05 13:13:14.000000,2021-09-05 13:10:26.000000,2.0,2.0,3.0,7.0,21.0,2021-09-05 06:59:55.000000,0.4.0,,68.0,3.0,,,2.0,,,,,,,,,,3.0,Apache-2.0,,jupyterlab_spark,https://www.npmjs.com/package/jupyterlab_spark,68.0,,,,,,,
239,easyexplore,True,Toolbox for easy and effective data exploration in Python.,https://github.com/GianniBalistreri/easyexplore,,widgets,10,easyexplore,GianniBalistreri/easyexplore,,,https://github.com/GianniBalistreri/easyexplore,2020-05-04 17:26:04.000000,2021-10-27 19:00:44.000000,2021-06-04 09:05:11.000000,2.0,,1.0,3.0,220.0,,,,226.0,,1.0,1.0,3.0,https://pypi.org/project/easyexplore,226.0,,,,,,,,3.0,GPL-3.0,,,,,,,,,,,
240,Vision UI,True,UI visual interface for fastai - now compatible with Google..,https://github.com/asvcode/Vision_UI,,widgets,9,,asvcode/Vision_UI,,,https://github.com/asvcode/Vision_UI,2019-05-23 04:53:03.000000,2020-07-05 04:00:59.000000,2020-07-05 04:00:59.000000,32.0,1.0,2.0,247.0,112.0,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,
241,Jupyter DataTables,True,Jupyter Notebook extension leveraging pandas DataFrames..,https://github.com/CermakM/jupyter-datatables,,widgets,9,jupyter-datatables,CermakM/jupyter-datatables,,,https://github.com/CermakM/jupyter-datatables,2019-03-28 20:55:12.000000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07.000000,14.0,13.0,15.0,136.0,147.0,,,,,,,,4.0,https://pypi.org/project/jupyter-datatables,,,,,,,,,3.0,MIT,,,,,,,,,,,
