,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,license,npm_url,npm_monthly_downloads,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
141,F# Kernel,True,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,16,fsprojects/IfSharp,,,https://github.com/fsprojects/IfSharp,2013-12-03 21:25:01.000000,2020-09-10 16:17:07.000000,2020-09-10 16:17:02.000000,66.0,13.0,127.0,434.0,335.0,2020-03-08 20:03:38.000000,3.0.4,5313.0,62.0,15.0,,,27.0,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,654.0,,,BSD-3-Clause,,,,,,,,,
142,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,16,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-08-31 17:28:38.000000,2021-08-31 17:28:35.000000,59.0,31.0,69.0,419.0,525.0,,,,6472.0,,1.0,1.0,23.0,,,,,,3.0,,,,,,,@jupyterlab/geojson-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/geojson-extension,6472.0,,,,,,,
143,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,16,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000000,2021-12-12 19:02:05.000000,2021-12-12 19:02:05.000000,19.0,10.0,188.0,299.0,503.0,2020-02-02 22:32:28.000000,0.1.6,,64.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,64.0,,,,2.0,,,,,,,,Apache-2.0,,,,,,,,,
144,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,16,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2021-12-21 13:49:08.000000,2020-10-08 09:00:06.000000,19.0,2.0,9.0,275.0,56.0,,,,3682.0,,35.0,35.0,4.0,https://pypi.org/project/treon,3682.0,,,,3.0,,,,,,,,MIT,,,,,,,,,
145,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05.000000,9.0,10.0,13.0,206.0,89.0,2019-07-05 21:26:30.000000,0.5.0,,3233.0,5.0,11.0,11.0,2.0,,,,,,2.0,,,,,,,@krassowski/jupyterlab_go_to_definition,BSD-3-Clause,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,3233.0,,,,,,,
146,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,16,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11.000000,30.0,13.0,14.0,189.0,106.0,,,,2405.0,,16.0,16.0,12.0,https://pypi.org/project/jupyter-spark,2405.0,,,,3.0,,,,,,,,MPL-2.0,,,,,,,,,
147,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,16,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-07-28 17:52:52.000000,2021-07-28 17:34:15.000000,18.0,2.0,41.0,176.0,,,,,13051.0,,134.0,134.0,4.0,https://pypi.org/project/ipytest,13051.0,,,,3.0,,,,,,,,MIT,,,,,,,,,
148,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2021-12-09 16:25:40.000000,2020-05-24 13:16:16.000000,34.0,57.0,34.0,161.0,426.0,,,,130.0,,10.0,10.0,9.0,,,,,,2.0,,,,,,,@jupyterlab/dataregistry-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,130.0,,,,,,,
149,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,16,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,2018-09-15 13:17:27.000000,2021-12-19 00:56:39.000000,2021-08-10 09:03:01.000000,23.0,16.0,13.0,87.0,103.0,,,,13093.0,7.0,,,8.0,https://pypi.org/project/ipytree,12249.0,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895000,27865.0,3.0,,,,,,,,MIT,,,,,,,,,
150,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,16,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-12-22 18:40:07.000000,2021-12-22 18:40:06.000000,59.0,24.0,42.0,83.0,219.0,,,,1088.0,,31.0,31.0,19.0,https://pypi.org/project/jupyter-rsession-proxy,1088.0,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
151,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-12-12 18:40:39.000000,2021-12-12 18:40:39.000000,15.0,5.0,58.0,75.0,,2021-11-30 04:16:27.000000,0.4.1,,1641.0,14.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab_iframe,584.0,,,,2.0,,,,,,,jupyterlab_iframe,Apache-2.0,https://www.npmjs.com/package/jupyterlab_iframe,1057.0,,,,,,,
152,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,16,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-12-01 11:44:56.000000,2021-08-06 12:10:14.000000,37.0,25.0,29.0,74.0,146.0,,,,1715.0,,19.0,19.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,1715.0,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
153,niwidgets,True,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,16,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-10-21 18:19:17.000000,2020-03-24 14:27:42.000000,33.0,17.0,17.0,70.0,242.0,,,,168.0,,27.0,27.0,16.0,https://pypi.org/project/niwidgets,168.0,,,,3.0,,,,,,,,Apache-2.0,,,,,,,,,
154,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,16,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-12-11 18:18:15.000000,2021-12-11 18:18:15.000000,9.0,9.0,15.0,53.0,,,,,115890.0,5.0,8.0,8.0,4.0,https://pypi.org/project/ipyregulartable,40.0,,,,3.0,,,,,,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,115850.0,,,,,,,
155,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-12-08 08:31:32.000000,2021-10-14 14:56:05.000000,8.0,1.0,29.0,51.0,195.0,2021-12-08 08:31:33.000000,2.3.1,3251.0,857.0,22.0,,,8.0,,,https://anaconda.org/conda-forge/jupyter-archive,2021-10-13 13:44:42.346000,19033.0,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
156,jupyterlab-sos,True,Jupyterlab extension for SoS Polyglot Notebook and Workflow..,https://github.com/vatlab/jupyterlab-sos,,lab-extensions,16,vatlab/jupyterlab-sos,,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,2018-03-20 16:07:18.000000,2021-11-12 20:41:39.000000,2021-11-12 20:41:32.000000,3.0,10.0,48.0,48.0,301.0,2019-09-02 19:30:02.000000,0.5.0,,627.0,11.0,5.0,5.0,4.0,,,https://anaconda.org/conda-forge/jupyterlab-sos,2021-04-16 15:33:43.971000,13128.0,2.0,,,,,,,jupyterlab-sos,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-sos,141.0,,,,,,,
157,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,16,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000000,2021-10-28 11:34:33.000000,2021-10-28 11:33:41.000000,20.0,5.0,17.0,38.0,,2019-01-24 17:18:45.000000,0.12,,3938.0,2.0,55.0,55.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,3938.0,,,,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
158,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,16,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000000,2021-12-29 21:56:25.000000,2021-12-23 20:39:48.000000,26.0,212.0,264.0,34.0,,2021-12-23 19:15:41.000000,2.2.0,,294.0,3.0,,,24.0,https://pypi.org/project/jdaviz,294.0,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
159,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,2.0,4.0,13.0,172.0,,,,1252.0,7.0,49.0,49.0,4.0,https://pypi.org/project/ipyscales,38.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,51005.0,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
160,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,136.0,37.0,46.0,1037.0,647.0,,,,2019.0,,,,9.0,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,6.0,131261.0,,,Apache-2.0,,,,,,,,,
161,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,2019-01-18 19:37:06.000000,2021-10-21 20:09:40.000000,2021-10-21 20:09:40.000000,83.0,20.0,63.0,661.0,141.0,,,4742.0,158.0,2.0,,,7.0,,,,,,3.0,,,,,,,,MIT,,,,,,,,,
162,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,15,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,30.0,11.0,11.0,549.0,,2018-01-08 14:51:41.000000,0.1.15,,1326.0,4.0,,,11.0,https://pypi.org/project/jupyternotify,1326.0,,,,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
163,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,15,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,2015-07-06 11:39:08.000000,2021-12-03 09:17:20.000000,2021-03-20 17:27:38.000000,38.0,10.0,20.0,334.0,282.0,2020-11-15 17:48:03.000000,0.9.21,,4.0,8.0,,,19.0,,,,,,3.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,308.0,,,Apache-2.0,,,,,,,,ielixir,
164,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,15,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-12-28 00:15:52.000000,2021-12-28 00:15:34.000000,15.0,,,296.0,8189.0,,,,1071.0,12.0,,,20.0,https://pypi.org/project/lfortran,,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722000,31072.0,3.0,,,,,,,,,,,,,,,,,
165,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,15,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2021-09-18 19:09:47.000000,2021-09-18 19:09:46.000000,9.0,3.0,5.0,281.0,18.0,,,,3614.0,,128.0,128.0,3.0,https://pypi.org/project/blackcellmagic,3614.0,,,,2.0,,,,,,,,MIT,,,,,,,,,
166,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,15,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,2018-03-26 22:52:45.000000,2021-08-30 21:48:26.000000,2021-08-30 21:48:24.000000,34.0,19.0,7.0,204.0,29.0,,,,27467.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,27467.0,,,,3.0,,,,,,,,Apache-2.0,,,,,,,,,
167,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,15,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-10-01 15:38:50.000000,2021-10-01 15:21:38.000000,25.0,1.0,26.0,187.0,35.0,,,,3514.0,,,,10.0,,,,,,3.0,,,,,,,jupyterlab-execute-time,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-execute-time,3514.0,,,,,,,
168,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,15,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-09-21 14:53:24.000000,2021-09-21 14:53:24.000000,71.0,3.0,52.0,180.0,213.0,2021-07-14 17:27:18.000000,2.4.11,,,14.0,,,7.0,https://pypi.org/project/sas_kernel,,,,,3.0,,,,,,-2.0,,Apache-2.0,,,,,,,,,
169,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,15,igvteam/igv-jupyter,igv-jupyter,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2021-11-22 19:09:03.000000,2021-11-22 18:54:33.000000,14.0,,39.0,140.0,119.0,2021-11-22 19:09:03.000000,0.10.4,,130.0,8.0,6.0,6.0,4.0,https://pypi.org/project/igv-jupyter,130.0,,,,3.0,,,,,,,,MIT,,,,,,,,,
170,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-11-20 21:43:58.000000,2021-11-20 21:43:48.000000,9.0,5.0,18.0,137.0,,2021-07-17 23:45:44.000000,0.4.1,,4578.0,5.0,,,4.0,,,,,,3.0,,,,,,,jupyterlab-spreadsheet,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-spreadsheet,4578.0,,,,,,,
171,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,15,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-12-20 09:52:04.000000,2021-12-20 09:52:04.000000,45.0,36.0,75.0,135.0,353.0,2020-09-21 17:37:11.000000,0.3.2,,,3.0,,,24.0,https://pypi.org/project/jupyter_sphinx,,,,,3.0,,,,,,-5.0,,BSD-3-Clause,,,,,,,,,
172,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,28.0,33.0,28.0,126.0,158.0,,,,4926.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,320215.0,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
173,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,15,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000000,2021-08-26 08:02:21.000000,2021-08-26 08:02:18.000000,18.0,5.0,16.0,124.0,111.0,,,,2191.0,,149.0,149.0,7.0,,,,,,1.0,,,,,,,@telamonian/theme-darcula,BSD-3-Clause,https://www.npmjs.com/package/@telamonian/theme-darcula,2191.0,,,,,,,
174,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,25.0,11.0,7.0,112.0,441.0,,,,,,333.0,333.0,10.0,,,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
175,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,15,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,2019-11-15 19:52:12.000000,2021-11-14 22:01:52.000000,2021-11-14 22:01:52.000000,4.0,9.0,17.0,90.0,,2021-11-13 10:58:20.000000,0.5.2,21.0,1431.0,11.0,,,5.0,https://pypi.org/project/ipylab,1108.0,https://anaconda.org/conda-forge/ipylab,2021-11-13 16:03:39.438000,8075.0,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
176,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,15,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,2015-09-21 15:41:02.000000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34.000000,25.0,7.0,20.0,76.0,136.0,,,,1285.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,168.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958000,70392.0,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
177,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,15.0,9.0,5.0,74.0,43.0,,,,594.0,,246.0,246.0,6.0,https://pypi.org/project/nbzip,594.0,,,,3.0,,,,,,,,Apache-2.0,,,,,,,,,
178,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,15,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,88.0,93.0,73.0,269.0,2020-06-18 03:30:24.000000,0.5.10,,,17.0,24.0,24.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
179,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,15,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000000,2021-12-12 18:36:27.000000,2021-12-12 18:25:55.000000,6.0,,,70.0,56.0,2021-12-12 18:28:02.000000,1.2.0,,489.0,3.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,444.0,,,,3.0,,,,,,,@parente/jupyterlab-quickopen,BSD-3-Clause,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,45.0,,,,,,,
180,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,15,AllanChain/jupyterlab-theme-solarized-dark,jupyterlab_theme_solarized_dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,2020-04-05 12:18:48.000000,2021-11-16 02:56:15.000000,2021-11-16 02:48:11.000000,6.0,1.0,1.0,51.0,68.0,2021-09-26 00:52:38.000000,2.0.1,,3767.0,9.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,444.0,,,,1.0,,,,,,,jupyterlab-theme-solarized-dark,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,3323.0,,,,,,,
181,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,14,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000000,2021-12-30 12:15:27.000000,2021-12-29 18:07:11.000000,159.0,34.0,29.0,1935.0,,,,,,18.0,,,11.0,,,,,,3.0,,,,,,,,Apache-2.0,,,,,,,,,
182,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,14,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,68.0,39.0,29.0,448.0,69.0,,,,4226.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,4226.0,,,,3.0,,,,,,,,MIT,,,,,,,,,
183,JupyterLab SQL,True,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,14,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000000,2021-10-06 09:31:32.000000,2020-01-04 12:02:35.000000,43.0,37.0,37.0,362.0,634.0,,,,615.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,615.0,,,,3.0,,,,,,,,MIT,,,,,,,,,
184,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,14,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,2018-12-18 10:10:58.000000,2021-12-20 09:23:14.000000,2021-12-20 09:23:14.000000,69.0,47.0,41.0,301.0,344.0,,,,,,,,24.0,,,,,,3.0,,,,,,,,MIT,,,,,,,,,
185,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2021-11-22 09:07:18.000000,2021-11-22 09:07:17.000000,106.0,6.0,39.0,290.0,210.0,2021-04-08 06:54:08.000000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,10.0,,,,,,3.0,,,,,,,,Apache-2.0,,,,,,,,,
186,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,14,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-08-31 22:18:16.000000,2021-02-24 06:31:50.000000,29.0,16.0,10.0,278.0,31.0,,,,6855.0,,2.0,2.0,6.0,,,,,,3.0,,,,,,,jupyterlab_tensorboard,MIT,https://www.npmjs.com/package/jupyterlab_tensorboard,6855.0,,,,,,,
187,nbinteract,True,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,14,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-10-26 15:14:42.000000,2021-04-15 20:39:36.000000,20.0,29.0,41.0,207.0,590.0,,,,898.0,,1.0,1.0,8.0,https://pypi.org/project/nbinteract,898.0,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
188,JupyterLab Chart Editor,True,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,14,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-08-10 22:24:09.000000,2021-03-10 20:56:11.000000,20.0,12.0,19.0,204.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,1635.0,6.0,3.0,3.0,5.0,,,,,,3.0,,,,,,,jupyterlab-chart-editor,,https://www.npmjs.com/package/jupyterlab-chart-editor,1635.0,,,,,,,
189,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,14,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-09-30 18:18:05.000000,2021-09-30 18:17:17.000000,36.0,9.0,70.0,190.0,,,,,26862.0,,,,16.0,https://pypi.org/project/jupyter-bokeh,5024.0,,,,3.0,,,,,,,@bokeh/jupyter_bokeh,BSD-3-Clause,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,21838.0,,,,,,,
190,cdsdashboards,True,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,14,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,2020-04-28 13:51:31.000000,2021-12-29 14:55:57.000000,2021-12-21 12:15:24.000000,25.0,27.0,50.0,147.0,450.0,,,,1386.0,19.0,,,11.0,https://pypi.org/project/cdsdashboards,347.0,https://anaconda.org/conda-forge/cdsdashboards,2021-10-28 20:01:06.914000,17677.0,3.0,,,,,,,,,,,,,,,,,
