,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
93,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-07-27 23:03:52.000000,2021-06-10 20:32:30.000000,358.0,92.0,674.0,2286.0,700.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,100.0,,,,,,,,,,2.0,,MIT,,,,,,,,,,
94,IHaskell,True,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,18,,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-08-05 12:42:40.000000,2021-07-18 20:34:36.000000,228.0,38.0,667.0,2271.0,1911.0,2015-03-26 05:06:25.000000,0.6,,47.0,1.0,,,101.0,,,,,,,,,,2.0,,MIT,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,47.0,,,,,,,
95,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-07-29 10:25:37.000000,2021-07-29 10:25:36.000000,287.0,245.0,347.0,1964.0,2378.0,,,,,1.0,5.0,5.0,77.0,,,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,binderhub,,
96,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,pyforest,8080labs/pyforest,,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2021-07-12 20:54:11.000000,2021-06-14 15:04:41.000000,176.0,8.0,13.0,899.0,196.0,2019-09-02 14:01:33.000000,0.1.2,,4704.0,1.0,,,13.0,https://pypi.org/project/pyforest,4704.0,,,,,,,,2.0,,MIT,,,,,,,,,,
97,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,notedown,aaren/notedown,conda-forge/notedown,,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,87.0,39.0,29.0,775.0,264.0,,,,5252.0,1.0,126.0,126.0,7.0,https://pypi.org/project/notedown,4409.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,32044.0,,,,,3.0,,BSD-2-Clause,,,,,,,,,,
98,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,gmaps,pbugnion/gmaps,conda-forge/gmaps,,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,141.0,62.0,136.0,716.0,1380.0,2016-01-02 19:06:03.000000,0.2,,20482.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,14136.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,238240.0,,,,,3.0,,BSD-3-Clause,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1675.0,,,,,,,
99,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,18,jupyternotify,ShopRunner/jupyter-notify,,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,33.0,10.0,11.0,531.0,,2018-01-08 14:51:41.000000,0.1.15,,1474.0,4.0,67.0,67.0,11.0,https://pypi.org/project/jupyternotify,1474.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
100,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,18,,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-08-04 01:52:01.000000,2021-06-29 12:29:51.000000,56.0,37.0,25.0,488.0,101.0,,,,5419.0,,77.0,77.0,15.0,,,,,,,,,,2.0,2.0,BSD-3-Clause,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,5419.0,,,,,,,
101,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-08-04 01:40:49.000000,2021-04-02 15:15:07.000000,36.0,19.0,113.0,460.0,353.0,,,,24342.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,15573.0,,,,,,,,2.0,,MIT,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,8769.0,,,,,,,
102,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,18,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,59.0,16.0,37.0,440.0,32.0,2018-01-15 18:11:51.000000,0.9.0,,13311.0,8.0,178.0,178.0,3.0,https://pypi.org/project/pivottablejs,13311.0,,,,,,,,3.0,,,,,,,,,,,,
103,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,18,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-08-04 03:34:09.000000,2021-07-06 14:40:43.000000,45.0,22.0,28.0,408.0,,2021-05-25 17:57:52.000000,0.6.0,,10982.0,2.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,3006.0,,,,,,,,2.0,,BSD-3-Clause,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,7976.0,,,,,,,
104,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,18,,lgpage/nbtutor,conda-forge/nbtutor,,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-07-29 16:32:46.000000,2021-07-29 16:32:39.000000,32.0,16.0,13.0,388.0,177.0,2016-12-23 12:20:44.000000,1.0.4,,1532.0,2.0,21.0,21.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,85811.0,,,,,3.0,,,,,,,,,,,,
105,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,octave_kernel,calysto/octave_kernel,,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,54.0,31.0,131.0,379.0,347.0,2017-10-09 17:56:29.000000,0.28.0,,19219.0,2.0,,,16.0,https://pypi.org/project/octave_kernel,19219.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
106,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,18,jupyter-kernel-gateway,jupyter/kernel_gateway,,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-06-08 23:54:42.000000,2021-06-08 23:54:42.000000,105.0,13.0,158.0,358.0,554.0,2021-04-19 20:13:02.000000,2.5.0,97.0,5143.0,8.0,,,42.0,https://pypi.org/project/jupyter-kernel-gateway,5141.0,,,,,,,,2.0,,,,,,,,,,,,
107,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-06-15 21:32:46.000000,2020-06-22 15:55:30.000000,66.0,28.0,65.0,344.0,511.0,2018-02-05 18:54:22.000000,0.11.1,,1346.0,12.0,2.0,2.0,13.0,,,,,,,,,,2.0,,BSD-3-Clause,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,1346.0,,,,,,,
108,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega,vega/ipyvega,conda-forge/vega,,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-08-02 08:20:56.000000,2021-08-02 08:17:20.000000,44.0,10.0,80.0,308.0,521.0,,,,31554.0,26.0,,,10.0,https://pypi.org/project/vega,24333.0,https://anaconda.org/conda-forge/vega,2021-06-03 23:34:43.187000,447735.0,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
109,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab-github,jupyterlab/jupyterlab-github,,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-06-15 21:32:44.000000,2020-03-04 03:38:48.000000,72.0,23.0,34.0,292.0,192.0,2018-04-23 05:09:22.000000,0.7.1,,2240.0,5.0,2.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,476.0,,,,,,,,2.0,,BSD-3-Clause,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,1764.0,,,,,,,
110,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jupyterlab_templates,jpmorganchase/jupyterlab_templates,,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-08-04 03:09:51.000000,2021-08-04 03:09:50.000000,42.0,7.0,67.0,256.0,,2021-03-28 03:19:03.000000,0.3.1,,7400.0,13.0,4.0,4.0,13.0,https://pypi.org/project/jupyterlab_templates,4319.0,,,,,,,,2.0,,Apache-2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3081.0,,,,,,,
111,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-08-04 01:48:59.000000,2021-07-30 08:56:07.000000,38.0,32.0,82.0,227.0,,2021-06-02 23:50:52.000000,5.0.2,,25916.0,15.0,,,18.0,https://pypi.org/project/dask-labextension,5584.0,https://anaconda.org/conda-forge/dask-labextension,2021-07-30 13:05:56.423000,341360.0,,,,,2.0,,BSD-3-Clause,dask-labextension,https://www.npmjs.com/package/dask-labextension,7203.0,,,,,,,
112,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-08-02 20:50:58.000000,2021-03-28 05:32:11.000000,25.0,3.0,63.0,189.0,314.0,2021-03-28 05:43:45.000000,2.7.4,48287.0,985.0,26.0,,,16.0,,,,,,,,,,2.0,,MIT,,,,,,,,,,
113,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,18,itables,mwouts/itables,,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,15.0,9.0,8.0,184.0,85.0,2020-12-14 21:50:21.000000,0.3.0,,3854.0,5.0,58.0,58.0,3.0,https://pypi.org/project/itables,3854.0,,,,,,,,3.0,,MIT,,,,,,,,,,
114,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,sidecar,jupyter-widgets/jupyterlab-sidecar,,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-08-03 19:43:27.000000,2021-07-04 21:12:58.000000,34.0,19.0,10.0,180.0,69.0,2021-03-11 01:34:17.000000,0.5.1,,3319.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,1876.0,,,,,,,,2.0,,BSD-3-Clause,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,1443.0,,,,,,,
115,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,18,sas_kernel,sassoftware/sas_kernel,,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-07-21 17:40:35.000000,2021-07-21 17:40:35.000000,69.0,3.0,51.0,174.0,213.0,2021-07-14 17:27:18.000000,2.4.11,,708.0,14.0,,,7.0,https://pypi.org/project/sas_kernel,708.0,,,,,,,,2.0,,Apache-2.0,,,,,,,,,,
116,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2021-07-09 17:21:04.000000,2021-07-09 17:20:28.000000,43.0,9.0,70.0,172.0,402.0,2017-06-02 21:19:27.000000,0.5.0,74.0,1384.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,71923.0,,,,,2.0,,Apache-2.0,,,,,,,,,,
117,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,18,jupyterlab-classic,jtpio/jupyterlab-classic,,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-07-23 07:03:49.000000,2021-07-23 07:02:21.000000,24.0,29.0,50.0,170.0,,2021-05-31 19:23:51.000000,0.2.2,,159.0,26.0,18.0,18.0,8.0,https://pypi.org/project/jupyterlab-classic,159.0,,,,,,,,3.0,3.0,BSD-3-Clause,,,,,,jupyterlab/retrolab,,,,
118,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,,mamba-org/gator,conda-forge/mamba_gator,,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-08-04 06:49:36.000000,2021-08-04 06:49:35.000000,18.0,12.0,35.0,164.0,595.0,2021-04-24 12:29:24.000000,5.1.1,2.0,1065.0,25.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-04-24 15:21:50.973000,7532.0,,,,,2.0,,BSD-3-Clause,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,229.0,,,,,,,
119,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,spylon-kernel,Valassis-Digital-Media/spylon-kernel,conda-forge/spylon-kernel,,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57.000000,23.0,16.0,18.0,136.0,188.0,2017-03-05 04:26:44.000000,0.2.0,,6173.0,8.0,63.0,63.0,6.0,https://pypi.org/project/spylon-kernel,4838.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,72091.0,,,,,2.0,,,,,,,,vericast/spylon-kernel,,,,
120,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-06-15 20:32:15.000000,2019-07-16 04:37:36.000000,70.0,52.0,42.0,871.0,60.0,2019-07-16 04:33:54.000000,0.11.0,,662.0,14.0,3.0,3.0,8.0,,,,,,,,,,2.0,,MIT,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,662.0,,,,,,,
121,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,51.0,26.0,95.0,384.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7415.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,459752.0,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
122,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-08-03 23:45:14.000000,2021-05-11 19:17:24.000000,61.0,49.0,39.0,374.0,622.0,,,,453.0,,3.0,3.0,27.0,,,,,,,,,,3.0,,BSD-3-Clause,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,453.0,,,,,,,
123,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-08-05 04:52:27.000000,2021-08-04 23:01:02.000000,48.0,61.0,61.0,223.0,539.0,2021-04-09 14:39:39.000000,0.7.1,,,2.0,1.0,1.0,24.0,,,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
124,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract-scrapbook,nteract/scrapbook,,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,23.0,22.0,25.0,218.0,,,,,44867.0,,50.0,50.0,11.0,https://pypi.org/project/nteract-scrapbook,44867.0,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
125,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,17,,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2021-07-28 12:06:05.000000,2021-07-28 12:06:05.000000,8.0,10.0,13.0,199.0,89.0,2019-07-05 21:26:30.000000,0.5.0,,4196.0,5.0,10.0,10.0,2.0,,,,,,,,,,2.0,,BSD-3-Clause,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,4196.0,,,,,,,
126,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,,ml-tooling/ml-hub,,mltooling/ml-hub,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2020-10-19 09:31:37.000000,2020-10-02 15:10:06.000000,40.0,11.0,8.0,181.0,217.0,2020-02-03 15:59:07.000000,1.0.0,1346.0,1676.0,8.0,,,5.0,,,,,,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,42078.0,3.0,,Apache-2.0,,,,,,,,,,
127,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,17,bookstore,nteract/bookstore,,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2019-12-09 16:52:17.000000,2019-12-09 16:52:07.000000,17.0,34.0,39.0,169.0,619.0,2019-12-03 17:50:40.000000,2.5.0,,1884.0,6.0,4.0,4.0,7.0,https://pypi.org/project/bookstore,1884.0,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
128,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,sparkmonitor,krishnan-r/sparkmonitor,,krishnanr/sparkmonitor,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02.000000,47.0,15.0,7.0,156.0,214.0,2018-05-29 18:46:14.000000,0.0.9,2370.0,1545.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1480.0,,,,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,880.0,3.0,,Apache-2.0,,,,,,,,,,
129,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,17,ipytest,chmp/ipytest,,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-07-28 17:52:52.000000,2021-07-28 17:34:15.000000,12.0,2.0,41.0,155.0,,,,,13374.0,,105.0,105.0,4.0,https://pypi.org/project/ipytest,13374.0,,,,,,,,3.0,,MIT,,,,,,,,,,
130,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,86.0,93.0,67.0,269.0,2020-06-18 03:30:24.000000,0.5.10,,370.0,17.0,23.0,23.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,370.0,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
